Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
06 12 2018 19:00,3549.67895507812,12.8302602767944,3595.6439345376,19.5046806335449
06 12 2018 19:10,3264.0849609375,11.4616403579711,3412.19551425367,19.9266891479492
06 12 2018 19:20,3357.72802734375,12.0409002304077,3528.16727097426,23.4600105285644
06 12 2018 19:30,3143.39306640625,11.2440500259399,3351.97089213275,21.1725006103515
06 12 2018 19:40,3232.94091796875,11.6407499313354,3454.68275124962,21.8662796020507
06 12 2018 19:50,3118.126953125,11.2503795623779,3353.86137736821,20.4911308288574
06 12 2018 20:00,2906.9609375,10.8421096801757,3213.80007057837,20.6116104125976
06 12 2018 20:10,2734.75,10.4484901428222,3040.87121351986,21.2639808654785
06 12 2018 20:20,2524.74194335937,9.85154247283935,2696.28625653745,20.3436298370361
06 12 2018 20:30,2506.83911132812,9.84351158142089,2690.89965398279,20.3956909179687
06 12 2018 20:40,2131.77294921875,9.16878414154052,2253.31809676334,19.3602790832519
06 12 2018 20:50,1843.64599609375,8.76453590393066,1993.44437429202,21.2932300567626
06 12 2018 21:00,1906.50500488281,8.67768478393554,1938.6416172044,20.1811599731445
06 12 2018 21:10,1888.36804199218,8.69797420501708,1951.40477486838,19.7416305541992
06 12 2018 21:20,2324.09594726562,9.41044807434082,2411.22309719619,19.7064208984375
06 12 2018 21:30,2313.38500976562,9.57134437561035,2495.43924950803,20.6350593566894
06 12 2018 21:40,2674.35302734375,10.2444095611572,2934.9420213729,20.3274402618408
06 12 2018 21:50,2546.48510742187,9.85385417938232,2697.832870869,20.1772308349609
06 12 2018 22:00,2779.71606445312,10.498740196228,3065.18711321658,22.617130279541
06 12 2018 22:10,2628.90698242187,10.2731103897094,2950.55195105816,21.2888298034667
06 12 2018 22:20,2409.51806640625,9.59417724609375,2512.82664399787,23.2982101440429
06 12 2018 22:30,2523.19604492187,9.82120513916015,2675.82635232991,26.1018905639648
06 12 2018 22:40,2054.81005859375,8.70622730255126,1956.60344390318,23.8294601440429
06 12 2018 22:50,2223.3310546875,9.2985200881958,2337.93403743989,25.9540100097656
06 12 2018 23:00,2301.3291015625,9.53287601470947,2465.72208472924,24.7232398986816
06 12 2018 23:10,2179.28002929687,9.2141637802124,2282.86671099869,24.522439956665
06 12 2018 23:20,2080.30590820312,8.98619556427001,2135.09554715102,25.7229309082031
06 12 2018 23:30,2140.32202148437,9.09064579010009,2202.58317685946,26.1161804199218
06 12 2018 23:40,2927.32592773437,10.999150276184,3272.14190720239,26.0846900939941
06 12 2018 23:50,2688.2939453125,10.4017696380615,3017.64740277073,25.7738800048828
07 12 2018 00:00,2688.17602539062,9.98508167266845,2782.79126266354,23.2091598510742
07 12 2018 00:10,2928.8359375,10.3994598388671,3016.48369160893,21.6512603759765
07 12 2018 00:20,2889.55493164062,10.3680295944213,3000.50174758547,22.8038902282714
07 12 2018 00:30,3053.73608398437,10.9849300384521,3267.09528839844,24.9323101043701
07 12 2018 00:40,3249.67993164062,11.2414302825927,3351.18595165261,22.8196392059326
07 12 2018 00:50,3320.99389648437,11.8748502731323,3501.13389631786,26.2544898986816
07 12 2018 01:00,2855.83911132812,10.5003004074096,3065.93122218075,26.1384391784667
07 12 2018 01:10,3188.16796875,11.1560697555541,3324.80640761453,23.9099998474121
07 12 2018 01:20,3184.71704101562,11.042010307312,3287.0737099885,22.5383205413818
07 12 2018 01:30,3197.81494140625,11.2975196838378,3367.67547455077,23.6887397766113
07 12 2018 01:40,2835.59106445312,10.2389802932739,2931.96230940815,24.37619972229
07 12 2018 01:50,2527.2060546875,9.63121509552001,2540.63725708653,25.6710605621337
07 12 2018 02:00,2647.51806640625,10.2496299743652,2937.7990426123,27.1027908325195
07 12 2018 02:10,2509.22998046875,9.47902393341064,2456.21644811967,23.8781795501708
07 12 2018 02:20,2125.86791992187,8.92347526550292,2094.78023459171,26.1346607208251
07 12 2018 02:30,2922.39990234375,10.4749498367309,3053.75991324649,24.1786804199218
07 12 2018 02:40,2666.30908203125,9.97172832489013,2774.39780770963,23.7092990875244
07 12 2018 02:50,2022.47094726562,8.69400596618652,1948.90659709325,25.0845298767089
07 12 2018 03:00,2240.02294921875,9.22502613067626,2289.9479071046,26.2995796203613
07 12 2018 03:10,1907.51599121093,8.59763145446777,1888.53232058101,26.1193008422851
07 12 2018 03:20,2125.61401367187,8.81541538238525,2025.74480041329,23.1963691711425
07 12 2018 03:30,2228.21704101562,8.68597602844238,1943.85427892947,21.6329708099365
07 12 2018 03:40,2571.30810546875,9.43413925170898,2426.76087494388,22.1916408538818
07 12 2018 03:50,2360.07006835937,9.16685104370117,2252.06066743763,23.6956691741943
07 12 2018 04:00,2065.34301757812,8.64658069610595,1919.12408597613,22.1115207672119
07 12 2018 04:10,2114.70190429687,8.5032615661621,1830.00526259851,22.4940395355224
07 12 2018 04:20,2431.84106445312,8.88644313812255,2071.05866688373,19.4677104949951
07 12 2018 04:30,2146.23999023437,8.8759479522705,2064.34744272812,19.753770828247
07 12 2018 04:40,2126.01196289062,8.90871143341064,2085.31544498958,21.8559608459472
07 12 2018 04:50,2668.4169921875,10.0252704620361,2807.7146348103,21.6339607238769
07 12 2018 05:00,2208.15087890625,9.16530799865722,2251.05703582425,22.9649791717529
07 12 2018 05:10,2552.84301757812,9.73114585876464,2613.28019553318,21.0762500762939
07 12 2018 05:20,2537.0791015625,9.75818252563476,2632.34420420887,21.3868999481201
07 12 2018 05:30,2184.3740234375,9.07154273986816,2190.21023903384,24.7475204467773
07 12 2018 05:40,2583.88305664062,9.74028968811035,2619.75545793328,25.1308097839355
07 12 2018 05:50,2190.77197265625,8.89997959136962,2079.72232991529,24.2578201293945
07 12 2018 06:00,2663.5380859375,10.124059677124,2866.85758058193,25.1497001647949
07 12 2018 06:10,2102.376953125,8.95182704925537,2112.98324672559,25.9207706451416
07 12 2018 06:20,2312.76000976562,8.95776653289794,2116.80107603708,22.9331798553466
07 12 2018 06:30,2103.33203125,8.66720581054687,1932.0595091932,24.2125492095947
07 12 2018 06:40,1692.86499023437,8.00773239135742,1534.42783694742,25.8367404937744
07 12 2018 06:50,1721.48999023437,8.14231300354003,1612.51611332134,27.1325302124023
07 12 2018 07:00,1284.21899414062,7.17148208618164,1095.0897694304,30.3258800506591
07 12 2018 07:10,1195.01196289062,6.71875715255737,894.255812499184,24.3033008575439
07 12 2018 07:20,933.928405761718,6.41403102874755,772.771304364343,29.157579421997
07 12 2018 07:30,1186.77697753906,6.68726778030395,881.213638473705,27.5802707672119
07 12 2018 07:40,1234.60205078125,6.98472023010253,1009.12520964034,26.2581405639648
07 12 2018 07:50,790.146118164062,6.07531595230102,649.690449275284,32.6941299438476
07 12 2018 08:00,844.688598632812,6.02500677108764,632.458349421845,32.4037284851074
07 12 2018 08:10,1246.76794433593,6.8928837776184,968.488878640684,30.1084804534912
07 12 2018 08:20,1097.64794921875,6.82475090026855,939.01079618478,31.4681701660156
07 12 2018 08:30,1198.32495117187,7.11887598037719,1070.41248359034,30.1760692596435
07 12 2018 08:40,1130.95495605468,6.53728103637695,820.65113366014,27.7059307098388
07 12 2018 08:50,1335.89294433593,6.98012399673461,1007.06638415135,24.9935607910156
07 12 2018 09:00,1381.75402832031,7.30736207962036,1160.58178043957,23.2664108276367
07 12 2018 09:10,1297.14794921875,7.08361911773681,1054.07944834408,20.7559509277343
07 12 2018 09:20,1396.22802734375,7.29126977920532,1152.69070386749,25.9322605133056
07 12 2018 09:30,810.228820800781,5.93642091751098,603.749021966664,24.8399906158447
07 12 2018 09:40,992.9921875,6.56845092773437,833.027453704601,32.2259902954101
07 12 2018 09:50,880.640014648437,6.08721303939819,653.805024978663,28.8583698272705
07 12 2018 10:00,751.316101074218,5.78080320358276,553.523248297949,27.4996700286865
07 12 2018 10:10,868.967590332031,6.20594978332519,695.698823727626,29.6421203613281
07 12 2018 10:20,642.807312011718,5.67051601409912,519.415827559147,25.765769958496
07 12 2018 10:30,660.135681152343,5.88761615753173,587.726714312719,27.1750507354736
07 12 2018 10:40,704.12939453125,5.8758487701416,583.900902279625,26.242389678955
07 12 2018 10:50,741.4990234375,5.9640769958496,612.94014770076,25.5857906341552
07 12 2018 11:00,930.893127441406,6.44788408279418,785.755431977847,25.3882904052734
07 12 2018 11:10,776.293823242187,5.89385795593261,589.761912154666,31.4253196716308
07 12 2018 11:20,693.714111328125,5.73884296417236,540.404183176281,28.1307506561279
07 12 2018 11:30,687.67919921875,5.76440477371215,548.375167103139,29.8425502777099
07 12 2018 11:40,686.949523925781,5.85129022598266,575.962772811303,28.1377601623535
07 12 2018 11:50,574.312683105468,5.42900800704956,448.807721010735,26.9486198425292
07 12 2018 12:00,768.409973144531,6.02289819717407,631.742018963878,26.7180595397949
07 12 2018 12:10,737.863220214843,5.84702777862548,574.59136455857,27.7496700286865
07 12 2018 12:20,785.678588867187,6.05776596069335,643.648438487053,26.4651794433593
07 12 2018 12:30,851.39599609375,6.03088617324829,634.458226459562,22.5272998809814
07 12 2018 12:40,1212.89404296875,7.08875799179077,1056.44989804119,23.9785900115966
07 12 2018 12:50,962.946899414062,6.56435298919677,831.394101333372,23.9943809509277
07 12 2018 13:00,838.637329101562,6.31626081466674,735.974475939154,27.3974094390869
07 12 2018 13:10,508.139587402343,5.25427198410034,401.010380695678,28.4099693298339
07 12 2018 13:20,565.901428222656,5.50564908981323,470.626430200307,36.4854316711425
07 12 2018 13:30,385.242706298828,4.7921929359436,286.541458426692,36.6393508911132
07 12 2018 13:40,383.972106933593,4.91078376770019,314.380814947415,32.7767791748046
07 12 2018 13:50,175.615798950195,4.02733516693115,128.091758692729,35.9646987915039
07 12 2018 14:00,260.418792724609,4.46993494033813,215.662915718398,33.2684898376464
07 12 2018 14:10,316.713104248046,4.62609577178955,249.177617073429,37.1707916259765
07 12 2018 14:20,271.089599609375,4.4537181854248,212.267136475922,44.7060089111328
07 12 2018 14:30,320.750701904296,4.6349549293518,251.124598858218,45.4482307434082
07 12 2018 14:40,499.68130493164,5.32883119583129,421.081176589242,45.8262100219726
07 12 2018 14:50,429.549591064453,5.09209203720092,358.950004402848,45.0726013183593
07 12 2018 15:00,505.559112548828,5.53570079803466,479.328743410732,58.2770309448242
07 12 2018 15:10,580.213073730468,5.73197221755981,538.272790742108,65.6054229736328
07 12 2018 15:20,537.072814941406,5.59978818893432,498.169113908148,68.3689880371093
07 12 2018 15:30,645.890075683593,5.86251020431518,579.581684710166,70.7875823974609
07 12 2018 15:40,565.511779785156,5.66827392578125,518.734879131628,73.3368988037109
07 12 2018 15:50,352.25601196289,4.90221500396728,312.335446019157,74.9990310668945
07 12 2018 16:00,348.669311523437,5.09873819351196,360.631908847582,76.3178634643554
07 12 2018 16:10,309.999114990234,4.61153697967529,245.988929331574,78.220703125
07 12 2018 16:20,327.057800292968,4.92258787155151,317.207260874801,74.1559829711914
07 12 2018 16:30,323.62271118164,4.75815820693969,278.734228363876,68.135627746582
07 12 2018 16:40,370.196899414062,4.98444509506225,332.187450692301,69.4832077026367
07 12 2018 16:50,222.397003173828,4.39752483367919,200.618470412248,73.0456237792968
07 12 2018 17:00,54.2385902404785,3.12357902526855,21.1762708474998,84.8625869750976
07 12 2018 17:10,3.45040392875671,2.76805996894836,0.0,107.600799560546
07 12 2018 17:20,0.0,3.05870199203491,18.1541376546265,105.005699157714
07 12 2018 17:30,60.8787803649902,3.76301193237304,86.9913585514295,134.744201660156
07 12 2018 17:40,0.478466510772705,1.20893394947052,0.0,157.429992675781
07 12 2018 17:50,0.0,0.911242723464965,0.0,110.668998718261
07 12 2018 18:00,0.0,1.23937594890594,0.0,136.71060180664
07 12 2018 18:10,0.0,1.50660800933837,0.0,186.253799438476
07 12 2018 18:20,0.0,2.35428309440612,0.0,188.347305297851
07 12 2018 18:30,0.0,1.54287898540496,0.0,177.836700439453
07 12 2018 18:40,0.0,1.28005599975585,0.0,205.420303344726
07 12 2018 18:50,0.0,1.70361900329589,0.0,248.371994018554
07 12 2018 19:00,0.0,2.46686100959777,0.0,210.494003295898
07 12 2018 19:10,0.0,2.59530711174011,0.0,209.902404785156
07 12 2018 19:20,0.0,2.49135208129882,0.0,207.144897460937
07 12 2018 19:30,0.0,2.33080911636352,0.0,205.253005981445
07 12 2018 19:40,0.0,1.66130399703979,0.0,212.974700927734
07 12 2018 19:50,0.0,2.3531310558319,0.0,213.713302612304
07 12 2018 20:00,0.0,1.97100400924682,0.0,192.921401977539
07 12 2018 20:10,0.0,1.51552700996398,0.0,176.498596191406
07 12 2018 20:20,0.0,1.09481501579284,0.0,171.236404418945
07 12 2018 20:30,0.0,0.682874023914337,0.0,60.6729316711425
07 12 2018 20:40,0.0,1.89637100696563,0.0,219.490798950195
07 12 2018 20:50,0.0,1.3748869895935,0.0,243.876907348632
07 12 2018 21:00,0.0,1.52215695381164,0.0,213.198806762695
07 12 2018 21:10,0.0,1.03884899616241,0.0,300.597198486328
07 12 2018 21:20,0.0,1.85927402973175,0.0,310.700714111328
07 12 2018 21:30,0.0,2.47169089317321,0.0,283.930694580078
07 12 2018 21:40,0.0,1.2338809967041,0.0,270.319213867187
07 12 2018 21:50,0.0,1.83582198619842,0.0,249.889297485351
07 12 2018 22:00,0.0,1.73547804355621,0.0,232.492706298828
07 12 2018 22:10,0.0,1.62773501873016,0.0,189.321197509765
07 12 2018 22:20,0.0,2.79759097099304,0.0,151.995407104492
07 12 2018 22:30,0.0,1.9325840473175,0.0,149.534698486328
07 12 2018 22:40,0.0,2.88041710853576,0.0,152.157104492187
07 12 2018 22:50,0.0,2.93978691101074,0.0,156.223602294921
07 12 2018 23:00,0.0,3.52204394340515,54.5077964966449,172.401000976562
07 12 2018 23:10,77.5509872436523,3.68672108650207,75.7019428197937,151.504302978515
07 12 2018 23:20,-0.166333496570587,2.73328304290771,0.0,157.806396484375
07 12 2018 23:30,5.18200492858886,3.34977388381958,36.9801058664052,167.979095458984
07 12 2018 23:40,21.3698406219482,2.85643410682678,0.0,151.623001098632
07 12 2018 23:50,0.0,2.66632103919982,0.0,160.750396728515
08 12 2018 00:00,0.0,2.60755109786987,0.0,167.285995483398
08 12 2018 00:10,0.0,3.52330899238586,54.6540718773003,165.185592651367
08 12 2018 00:20,97.6753768920898,3.57676911354064,61.0696204600581,150.25959777832
08 12 2018 00:30,17.0339393615722,2.66567707061767,0.0,155.99429321289
08 12 2018 00:40,0.0,3.18008995056152,24.3574696414289,156.771896362304
08 12 2018 00:50,0.0,2.82890009880065,0.0,150.75
08 12 2018 01:00,0.0,2.44175505638122,0.0,158.746307373046
08 12 2018 01:10,0.0,2.39111709594726,0.0,155.765701293945
08 12 2018 01:20,0.0,2.10409903526306,0.0,156.888900756835
08 12 2018 01:30,0.0,3.30311703681945,33.0501402190393,148.896194458007
08 12 2018 01:40,51.5530815124511,3.35776805877685,37.6884165913361,141.999206542968
08 12 2018 01:50,12.3827104568481,2.65146303176879,0.0,140.617797851562
08 12 2018 02:00,0.0,2.27415108680725,0.0,147.604095458984
08 12 2018 02:10,0.0,2.78706407546997,0.0,149.345596313476
08 12 2018 02:20,0.0,2.13534808158874,0.0,141.807998657226
08 12 2018 02:30,0.0,2.04938888549804,0.0,151.853607177734
08 12 2018 02:40,0.0,2.06278610229492,0.0,144.82730102539
08 12 2018 02:50,0.0,2.56888008117675,0.0,154.777694702148
08 12 2018 03:00,0.0,2.11630010604858,0.0,177.9541015625
08 12 2018 03:10,0.0,2.11893892288208,0.0,188.404693603515
08 12 2018 03:20,0.0,1.45865499973297,0.0,216.526000976562
08 12 2018 03:30,0.0,1.31878697872161,0.0,268.611999511718
08 12 2018 03:40,0.0,1.34137594699859,0.0,265.673797607421
08 12 2018 03:50,0.0,1.02991294860839,0.0,240.121597290039
08 12 2018 04:00,0.0,0.988826274871826,0.0,212.055099487304
08 12 2018 04:10,0.0,1.43687796592712,0.0,198.163696289062
08 12 2018 04:20,0.0,2.32320499420166,0.0,188.164596557617
08 12 2018 04:30,0.0,2.29084610939025,0.0,198.465499877929
08 12 2018 04:40,0.0,3.25263595581054,29.1903446794021,181.47410583496
08 12 2018 04:50,6.76259899139404,3.46228504180908,47.8897181283246,178.068099975585
08 12 2018 05:00,27.0887393951416,3.24711489677429,28.7929384733989,171.86799621582
08 12 2018 05:10,0.309199690818787,3.11846494674682,20.9135937845167,182.462799072265
08 12 2018 05:20,0.0,3.07230901718139,18.7321760670638,182.862594604492
08 12 2018 05:30,88.3084564208984,3.08068895339965,19.1029030848476,176.199401855468
08 12 2018 05:40,73.0341262817382,3.2700080871582,30.472608159529,177.795196533203
08 12 2018 05:50,10.8918800354003,2.40855598449707,0.0,189.577896118164
08 12 2018 06:00,0.0,2.91031002998352,0.0,179.836105346679
08 12 2018 06:10,0.0,2.61986398696899,0.0,198.701507568359
08 12 2018 06:20,0.0,2.76775097846984,0.0,203.890594482421
08 12 2018 06:30,0.0,2.66139793395996,0.0,206.314804077148
08 12 2018 06:40,0.0,2.71956610679626,0.0,207.443298339843
08 12 2018 06:50,0.0,2.5778489112854,0.0,202.111099243164
08 12 2018 07:00,0.0,2.82583498954772,0.0,188.058395385742
08 12 2018 07:10,9.90340232849121,3.3276879787445,35.076368232917,184.945999145507
08 12 2018 07:20,188.514007568359,4.09588384628295,141.009333587715,178.640502929687
08 12 2018 07:30,224.804992675781,4.4676170349121,215.1765998258,182.11050415039
08 12 2018 07:40,234.761001586914,4.54876089096069,232.39268053532,185.605697631835
08 12 2018 07:50,339.413513183593,5.10690021514892,362.702209471515,184.697006225585
08 12 2018 08:00,295.005798339843,4.87603616714477,306.119601096661,192.415298461914
08 12 2018 08:10,266.290893554687,4.74877786636352,276.59642444748,196.490493774414
08 12 2018 08:20,210.454406738281,4.58705520629882,240.657224889127,197.455596923828
08 12 2018 08:30,243.717803955078,4.77454090118408,282.482308242065,200.631301879882
08 12 2018 08:40,285.375,4.97356605529785,329.532112067175,200.85969543457
08 12 2018 08:50,249.220596313476,4.73693323135375,273.905541047441,200.315399169921
08 12 2018 09:00,208.225601196289,4.57257413864135,237.521243179315,190.020401000976
08 12 2018 09:10,224.191192626953,4.70897912979125,267.592381655559,188.029006958007
08 12 2018 09:20,195.667892456054,4.61882209777832,247.582836001741,188.08430480957
08 12 2018 09:30,156.1123046875,4.33557415008544,187.983681829841,191.089004516601
08 12 2018 09:40,202.305999755859,4.60405015945434,244.35440752179,196.869201660156
08 12 2018 09:50,251.061798095703,4.73974084854125,274.542520717839,191.732192993164
08 12 2018 10:00,513.294616699218,5.7741379737854,551.427515291099,186.622100830078
08 12 2018 10:10,602.823120117187,6.12802076339721,668.033163510665,185.296905517578
08 12 2018 10:20,572.508483886718,6.1484580039978,675.225756255184,183.309600830078
08 12 2018 10:30,833.135986328125,6.88235521316528,963.896769483908,183.912002563476
08 12 2018 10:40,1000.09497070312,7.18093299865722,1099.56259512876,186.05239868164
08 12 2018 10:50,974.67138671875,7.15345811843872,1086.59303351451,184.301696777343
08 12 2018 11:00,800.828918457031,6.5867371559143,840.339004661821,181.08349609375
08 12 2018 11:10,983.8369140625,7.29807901382446,1156.02520648007,182.309799194335
08 12 2018 11:20,1300.31896972656,8.00683784484863,1533.91488952548,187.033798217773
08 12 2018 11:30,1160.06701660156,7.41521310806274,1214.4346693852,186.819198608398
08 12 2018 11:40,873.680114746093,6.6300950050354,857.826350953623,184.70359802246
08 12 2018 11:50,1254.03503417968,7.4388689994812,1226.47635683809,191.900299072265
08 12 2018 12:00,1010.6480102539,6.90569019317626,974.092806991263,186.925399780273
08 12 2018 12:10,786.293273925781,6.40663194656372,769.950159677047,189.743301391601
08 12 2018 12:20,1044.0400390625,6.83737421035766,944.42994748689,193.686294555664
08 12 2018 12:30,1294.59094238281,7.43333101272583,1223.64978460579,194.380996704101
08 12 2018 12:40,1879.50305175781,8.76558876037597,1994.1113562264,195.922698974609
08 12 2018 12:50,1926.67004394531,8.88373470306396,2069.32623664069,195.156600952148
08 12 2018 13:00,1977.53100585937,8.88435554504394,2069.72332287444,196.952697753906
08 12 2018 13:10,1678.65002441406,8.28446388244628,1696.86017359943,200.015396118164
08 12 2018 13:20,2087.17993164062,9.32774353027343,2357.04757058446,205.489593505859
08 12 2018 13:30,2585.48388671875,10.6940097808837,3153.35833343383,208.976303100585
08 12 2018 13:40,2763.86499023437,10.7711696624755,3185.5208665702,207.428802490234
08 12 2018 13:50,2616.248046875,10.64391040802,3131.67566264483,207.921401977539
08 12 2018 14:00,3194.63598632812,11.7395496368408,3475.50944701166,209.049102783203
08 12 2018 14:10,3490.65209960937,12.5177402496337,3580.43408215044,209.52490234375
08 12 2018 14:20,3593.71997070312,12.7688598632812,3593.79263011755,209.882904052734
08 12 2018 14:30,3602.65405273437,13.0236797332763,3600.0,207.351898193359
08 12 2018 14:40,3602.30102539062,12.5530996322631,3582.88643908639,202.985794067382
08 12 2018 14:50,3598.0380859375,12.2618598937988,3556.92374889794,202.828292846679
08 12 2018 15:00,3602.78295898437,12.4337396621704,3573.84173673343,202.51480102539
08 12 2018 15:10,3601.39111328125,12.5722904205322,3584.13809622056,204.421203613281
08 12 2018 15:20,3600.97290039062,12.5109100341796,3579.93845185734,203.576293945312
08 12 2018 15:30,3601.1708984375,12.6597700119018,3589.14268572432,203.666900634765
08 12 2018 15:40,3601.51806640625,12.7613897323608,3593.52995244372,204.465606689453
08 12 2018 15:50,3600.76708984375,13.0232696533203,3600.0,201.593505859375
08 12 2018 16:00,3601.0380859375,13.007619857788,3600.0,200.201202392578
08 12 2018 16:10,3600.63793945312,12.9943599700927,3597.9277393026,200.627197265625
08 12 2018 16:20,3600.68310546875,13.2892198562622,3600.0,200.377700805664
08 12 2018 16:30,3601.86303710937,13.4099397659301,3600.0,201.288299560546
08 12 2018 16:40,3602.46606445312,14.0225000381469,3600.0,198.480804443359
08 12 2018 16:50,3602.4599609375,13.9935398101806,3600.0,197.712799072265
08 12 2018 17:00,3602.52490234375,13.8531999588012,3600.0,195.125595092773
08 12 2018 17:10,3602.75390625,14.3400497436523,3600.0,193.333892822265
08 12 2018 17:20,3602.51708984375,14.2277603149414,3600.0,196.893295288085
08 12 2018 17:30,3602.49389648437,14.3904199600219,3600.0,200.798400878906
08 12 2018 17:40,3602.55493164062,14.2818298339843,3600.0,202.606903076171
08 12 2018 17:50,3602.27709960937,13.8482599258422,3600.0,201.966003417968
08 12 2018 18:00,3602.46508789062,13.9967603683471,3600.0,205.668792724609
08 12 2018 18:10,3602.35400390625,13.7367401123046,3600.0,206.708404541015
08 12 2018 18:20,3602.07397460937,13.7580204010009,3600.0,203.63670349121
08 12 2018 18:30,3602.42797851562,13.8401403427124,3600.0,203.988403320312
08 12 2018 18:40,3602.26806640625,14.1488800048828,3600.0,205.767303466796
08 12 2018 18:50,3602.3369140625,13.443260192871,3600.0,204.653503417968
08 12 2018 19:00,3602.56103515625,13.7855100631713,3600.0,203.790496826171
08 12 2018 19:10,3602.57690429687,13.7902898788452,3600.0,204.33560180664
08 12 2018 19:20,3602.11596679687,13.4214696884155,3600.0,205.079605102539
08 12 2018 19:30,3601.94311523437,13.2577495574951,3600.0,200.846694946289
08 12 2018 19:40,3602.31591796875,13.3053903579711,3600.0,202.388900756835
08 12 2018 19:50,3602.03295898437,13.4888801574707,3600.0,198.525299072265
08 12 2018 20:00,3602.15991210937,13.9043598175048,3600.0,201.847595214843
08 12 2018 20:10,3602.09399414062,13.8242597579956,3600.0,203.909103393554
08 12 2018 20:20,3601.98095703125,14.8815202713012,3600.0,208.914001464843
08 12 2018 20:30,3602.09912109375,14.1309204101562,3600.0,209.683898925781
08 12 2018 20:40,3601.86206054687,13.4139099121093,3600.0,209.842895507812
08 12 2018 20:50,3433.78491210937,12.3962202072143,3570.54505718015,214.437301635742
08 12 2018 21:00,2512.65795898437,10.194390296936,2907.16475811839,218.018402099609
08 12 2018 21:10,3282.08203125,11.6972103118896,3466.80663611028,209.089096069335
08 12 2018 21:20,3584.05200195312,12.6470298767089,3588.48497100337,209.109298706054
08 12 2018 21:30,3601.791015625,13.0484104156494,3600.0,206.663299560546
08 12 2018 21:40,3602.162109375,13.509539604187,3600.0,208.209899902343
08 12 2018 21:50,3602.32788085937,15.0265302658081,3600.0,205.681198120117
08 12 2018 22:00,3602.251953125,15.7238397598266,3600.0,201.130599975585
08 12 2018 22:10,3602.30908203125,16.0107994079589,3600.0,198.763000488281
08 12 2018 22:20,3602.2900390625,16.15279006958,3600.0,196.057998657226
08 12 2018 22:30,3602.3740234375,15.9001598358154,3600.0,192.68440246582
08 12 2018 22:40,3602.04907226562,16.1669597625732,3600.0,193.498703002929
08 12 2018 22:50,3602.09790039062,15.841079711914,3600.0,190.548706054687
08 12 2018 23:00,3602.2509765625,15.7107696533203,3600.0,190.453903198242
08 12 2018 23:10,3602.17700195312,15.7771396636962,3600.0,193.652801513671
08 12 2018 23:20,3601.98901367187,15.5851202011108,3600.0,191.891799926757
08 12 2018 23:30,3602.13110351562,15.0046300888061,3600.0,189.132598876953
08 12 2018 23:40,3601.97290039062,13.9796304702758,3600.0,190.223495483398
08 12 2018 23:50,3468.23706054687,12.1498003005981,3543.3466764175,192.89990234375
09 12 2018 00:00,3515.7880859375,11.9737300872802,3517.80581783126,194.087799072265
09 12 2018 00:10,3444.59497070312,11.8596601486206,3498.42059953599,194.516693115234
09 12 2018 00:20,3596.56005859375,12.8301696777343,3595.64160575469,201.825393676757
09 12 2018 00:30,3582.36596679687,12.2683897018432,3557.65214241266,203.588302612304
09 12 2018 00:40,3478.78491210937,12.1026401519775,3537.01637279252,204.805999755859
09 12 2018 00:50,3512.73193359375,12.441650390625,3574.50891924786,203.668106079101
09 12 2018 01:00,3602.0458984375,14.8747196197509,3600.0,208.108093261718
09 12 2018 01:10,3602.03198242187,14.4953603744506,3600.0,204.726898193359
09 12 2018 01:20,3601.92211914062,15.4621496200561,3600.0,204.961502075195
09 12 2018 01:30,3601.84497070312,15.5975999832153,3600.0,205.992202758789
09 12 2018 01:40,3602.17895507812,15.4023704528808,3600.0,207.096801757812
09 12 2018 01:50,3602.1689453125,15.6659603118896,3600.0,209.169296264648
09 12 2018 02:00,3602.1220703125,15.4588298797607,3600.0,210.238800048828
09 12 2018 02:10,3602.4169921875,15.3289403915405,3600.0,210.734100341796
09 12 2018 02:20,3602.14697265625,14.8241500854492,3600.0,212.947601318359
09 12 2018 02:30,3601.9580078125,14.4271001815795,3600.0,212.360900878906
09 12 2018 02:40,3602.19995117187,15.009220123291,3600.0,212.811904907226
09 12 2018 02:50,3602.251953125,15.4578199386596,3600.0,210.251800537109
09 12 2018 03:00,3602.1240234375,15.0779600143432,3600.0,210.75340270996
09 12 2018 03:10,3602.27099609375,15.1456899642944,3600.0,208.738800048828
09 12 2018 03:20,3602.2451171875,15.8420295715332,3600.0,210.839797973632
09 12 2018 03:30,3602.3330078125,16.0172901153564,3600.0,213.69090270996
09 12 2018 03:40,3602.22705078125,15.6412096023559,3600.0,216.133407592773
09 12 2018 03:50,3602.19506835937,14.932970046997,3600.0,214.682495117187
09 12 2018 04:00,3602.26489257812,14.6772499084472,3600.0,214.204605102539
09 12 2018 04:10,3602.18310546875,14.5355100631713,3600.0,211.328201293945
09 12 2018 04:20,3602.14599609375,14.2737398147583,3600.0,209.104293823242
09 12 2018 04:30,3602.21899414062,13.7371301651,3600.0,208.195205688476
09 12 2018 04:40,3600.89990234375,12.7483797073364,3593.05299940157,205.307006835937
09 12 2018 04:50,3601.02490234375,12.8893203735351,3596.91007812153,203.241806030273
09 12 2018 05:00,3601.84692382812,13.1583700180053,3600.0,204.54409790039
09 12 2018 05:10,3602.21606445312,13.7654600143432,3600.0,207.703903198242
09 12 2018 05:20,3602.07006835937,13.3940200805664,3600.0,206.317199707031
